Setting,State,Comment,Path
Enable dragging of content from different domains across windows,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Enable dragging of content from different domains across windows,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Enable dragging of content from different domains across windows,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Enable dragging of content from different domains within a window,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Enable filter in Find dialog box,Not configured,No,\Desktop\Active Directory
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Enable MIME Sniffing,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Enable optimized move of contents in Offline Files cache on Folder Redirection server path change,Not configured,No,\System\Folder Redirection
Enable screen saver,Disabled,No,\Control Panel\Personalization
Enable Windows 2000 Network Connections settings for Administrators,Not configured,No,\Network\Network Connections
Enables the use of Token Broker for AD FS authentication,Not configured,No,\Windows Components\Work Folders
End session when time limits are reached,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Session Time Limits
Enforce full-screen mode,Not configured,No,\Windows Components\Internet Explorer
Enforce Show Policies Only,Not configured,No,\System\Group Policy
Enterprise PKI,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Establish InPrivate Filtering threshold,Not configured,No,\Windows Components\Internet Explorer\Privacy
Establish Tracking Protection threshold,Not configured,No,\Windows Components\Internet Explorer\Privacy
Event logging level,Not configured,No,\Network\Offline Files
Event Viewer,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Event Viewer,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Event Viewer (Windows Vista),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Event Viewer (Windows Vista),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Excel 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Excel 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Exclude directories in roaming profile,Not configured,No,\System\User Profiles
Extended View (Web View),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Failover Clusters Manager,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
FAX Service,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
File menu: Disable closing the browser and Explorer windows,Not configured,No,\Windows Components\Internet Explorer\Browser menus
File menu: Disable New menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
File menu: Disable Open menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
File menu: Disable Save As Web Page Complete,Not configured,No,\Windows Components\Internet Explorer\Browser menus
File menu: Disable Save As... menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
File size limits for Internet zone,Not configured,No,\Windows Components\Internet Explorer\Persistence Behavior
File size limits for Intranet zone,Not configured,No,\Windows Components\Internet Explorer\Persistence Behavior
File size limits for Local Machine zone,Not configured,No,\Windows Components\Internet Explorer\Persistence Behavior
File size limits for Restricted Sites zone,Not configured,No,\Windows Components\Internet Explorer\Persistence Behavior
File size limits for Trusted Sites zone,Not configured,No,\Windows Components\Internet Explorer\Persistence Behavior
Finance,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Floppy Drives: Deny read access,Enabled,No,\System\Removable Storage Access
Floppy Drives: Deny write access,Enabled,No,\System\Removable Storage Access
Folder Redirection,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Group Policy snap-in extensions
Folder Redirection,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Resultant Set of Policy snap-in extensions
For tablet pen input don’t show the Input Panel icon,Not configured,No,\Windows Components\Tablet PC\Input Panel
For touch input don’t show the Input Panel icon,Not configured,No,\Windows Components\Tablet PC\Input Panel
Force a specific visual style file or force Windows Classic,Not configured,No,\Control Panel\Personalization
Force classic Start Menu,Enabled,No,\Start Menu and Taskbar
Force specific screen saver,Not configured,No,\Control Panel\Personalization
Force Start to be either full screen size or menu size,Not configured,No,\Start Menu and Taskbar
FrontPage Server Extensions,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Games,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
