Setting,State,Comment,Path
Define the number of days after which a catch-up definition update is required,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Define the number of days after which a catch-up scan is forced,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Define the number of days before spyware definitions are considered out of date,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Define the number of days before virus definitions are considered out of date,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Define the order of sources for downloading definition updates,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Delay background download from http (in secs),Not configured,No,\Windows Components\Delivery Optimization
Delay Foreground download from http (in secs),Not configured,No,\Windows Components\Delivery Optimization
Delay Restart for scheduled installations,Not configured,No,\Windows Components\Windows Update
Delete cached copies of roaming profiles,Not configured,No,\System\User Profiles
Delete user profiles older than a specified number of days on system restart,Not configured,No,\System\User Profiles
Deny all add-ons unless specifically allowed in the Add-on List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Deny delegating default credentials,Not configured,No,\System\Credentials Delegation
Deny delegating fresh credentials,Not configured,No,\System\Credentials Delegation
Deny delegating saved credentials,Not configured,No,\System\Credentials Delegation
Deny logoff of an administrator logged in to the console session,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Connections
Deny write access to fixed drives not protected by BitLocker,Not configured,No,\Windows Components\BitLocker Drive Encryption\Fixed Data Drives
Deny write access to removable drives not protected by BitLocker,Not configured,No,\Windows Components\BitLocker Drive Encryption\Removable Data Drives
Deploy Windows Defender Application Control,Not configured,No,\System\Device Guard
Detect application failures caused by deprecated COM objects,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Detect application failures caused by deprecated Windows DLLs,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Detect application install failures,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Detect application installers that need to be run as administrator,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Detect applications unable to launch installers under UAC,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Detect compatibility issues for applications and drivers,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Determine if interactive users can generate Resultant Set of Policy data,Not configured,No,\System\Group Policy
Device compatibility settings,Not configured,No,\Windows Components\Device and Driver Compatibility
Diagnostics: Configure scenario execution level,Not configured,No,\System\Troubleshooting and Diagnostics
Diagnostics: Configure scenario retention,Not configured,No,\System\Troubleshooting and Diagnostics
DirectAccess Passive Mode,Not configured,No,\Network\DirectAccess Client Experience Settings
Directory pruning interval,Not configured,No,\Printers
Directory pruning priority,Not configured,No,\Printers
Directory pruning retry,Not configured,No,\Printers
"Disable ""Configuring History""",Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Disable all apps from Microsoft Store ,Disabled,No,\Windows Components\Store
Disable Automatic Install of Internet Explorer components,Not configured,No,\Windows Components\Internet Explorer
Disable binding directly to IPropertySetStorage without intermediate layers.,Not configured,No,\Windows Components\File Explorer
Disable changing Automatic Configuration settings,Not configured,No,\Windows Components\Internet Explorer
Disable changing connection settings,Not configured,No,\Windows Components\Internet Explorer
Disable changing secondary home page settings,Not configured,No,\Windows Components\Internet Explorer
Disable context menus in the Start Menu,Not configured,No,\Start Menu and Taskbar
Disable delete notifications on all volumes,Not configured,No,\System\Filesystem
Disable deleting diagnostic data ,Not configured,No,\Windows Components\Data Collection and Preview Builds
Disable detection of slow network connections,Not configured,No,\System\User Profiles
Disable diagnostic data viewer. ,Not configured,No,\Windows Components\Data Collection and Preview Builds
Disable help tips,Not configured,No,\Windows Components\Edge UI
Disable Import/Export Settings wizard,Not configured,No,\Windows Components\Internet Explorer
Disable indexer backoff,Not configured,No,\Windows Components\Search
Disable installing Windows apps on non-system volumes,Not configured,No,\Windows Components\App Package Deployment
Disable logging,Not configured,No,\Windows Components\Windows Error Reporting
Disable MDM Enrollment,Not configured,No,\Windows Components\MDM
Disable new DMA devices when this computer is locked,Not configured,No,\Windows Components\BitLocker Drive Encryption
Disable or enable software Secure Attention Sequence,Not configured,No,\Windows Components\Windows Logon Options
Disable password strength validation for Peer Grouping,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services
Disable Periodic Check for Internet Explorer software updates,Not configured,No,\Windows Components\Internet Explorer
Disable power management in connected standby mode,Not configured,No,\Network\Windows Connection Manager
Disable remote Desktop Sharing,Not configured,No,\Windows Components\NetMeeting
Disable revocation checking for the SSL certificate of KDC proxy servers,Not configured,No,\System\Kerberos
Disable showing the splash screen,Enabled,No,\Windows Components\Internet Explorer
Disable software update shell notifications on program launch,Not configured,No,\Windows Components\Internet Explorer
Disable text prediction,Not configured,No,\Windows Components\Tablet PC\Input Panel
Disable the Advanced page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the Clear TPM button,Not configured,No,\Windows Components\Windows Security\Device security
Disable the Connections page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the Content page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the General page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the Privacy page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the Programs page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable the Security page,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Disable Windows Error Reporting,Enabled,No,\Windows Components\Windows Error Reporting
